|HIP 17440 |03 44 11.5549|-64 48 25.538| 3.84|
|HIP 97433 |19 48 10.2136|+70 16 04.207| 3.84|
|HIP 61199 |12 32 28.1110|-72 07 58.713| 3.84|
|HIP 17448 |03 44 19.1264|+32 17 17.784| 3.84|
|HIP 51986 |10 37 18.2568|-48 13 32.219| 3.84|
|HIP 89341 |18 13 45.8087|-21 03 31.789| 3.84|
|HIP 43783 |08 55 02.8617|-60 38 40.963| 3.84|
|HIP 88794 |18 07 32.5508|+28 45 44.893| 3.84|
|HIP 61622 |12 37 42.3278|-48 32 28.637| 3.85|
|HIP 30277 |06 22 06.8452|-33 26 10.581| 3.85|
|HIP 61281 |12 33 29.0425|+69 47 17.556| 3.85|
|HIP 19747 |04 14 00.0813|-42 17 37.943| 3.85|
|HIP 78072 |15 56 26.9942|+15 39 53.040| 3.85|
|HIP 50191 |10 14 44.2738|-42 07 19.426| 3.85|
|HIP 90139 |18 23 41.7668|+21 46 13.233| 3.85|
|HIP 91117 |18 35 12.4379|-08 14 35.909| 3.85|
|HIP 27321 |05 47 17.0833|-51 04 00.168| 3.85|
|HIP 25859 |05 31 12.7355|-35 28 13.569| 3.86|
|HIP 87808 |17 56 15.1785|+37 15 01.878| 3.86|
|HIP 21594 |04 38 10.8709|-14 18 12.913| 3.86|
|HIP 110395|22 21 39.3000|-01 23 14.471| 3.86|
|HIP 81065 |16 33 27.4642|-78 53 49.053| 3.86|
|HIP 79664 |16 15 26.2661|-63 41 08.336| 3.86|
|HIP 4436  |00 56 45.0977|+38 29 57.318| 3.86|
|HIP 78104 |15 56 53.0867|-29 12 50.444| 3.87|
|HIP 68282 |13 58 40.7714|-44 48 12.713| 3.87|
|HIP 71957 |14 43 03.5623|-05 39 26.745| 3.87|
|HIP 43023 |08 46 01.6547|-46 02 29.541| 3.87|
|HIP 17573 |03 45 49.5931|+24 22 04.289| 3.87|
|HIP 97804 |19 52 28.3638|+01 00 20.442| 3.87|
|HIP 74376 |15 11 56.1610|-48 44 15.728| 3.88|
|HIP 765   |00 09 24.5399|-45 44 49.158| 3.88|
|HIP 114421|23 10 21.4279|-45 14 47.931| 3.88|
|HIP 48455 |09 52 45.9577|+26 00 25.506| 3.88|
|HIP 8832  |01 53 31.7652|+19 17 38.734| 3.88|
|HIP 13701 |02 56 25.6038|-08 53 51.395| 3.89|
|HIP 33152 |06 54 07.9548|-24 11 03.203| 3.89|
|HIP 45336 |09 14 21.7933|+02 18 54.087| 3.89|
|HIP 98110 |19 56 18.3962|+35 05 00.567| 3.89|
|HIP 60129 |12 19 54.3914|-00 40 00.290| 3.89|
|HIP 55425 |11 21 00.4422|-54 29 27.650| 3.90|
|HIP 47431 |09 39 51.3340|-01 08 33.566| 3.90|
|HIP 65936 |13 31 02.6685|-39 24 26.207| 3.90|
|HIP 18907 |04 03 09.3768|+05 59 21.513| 3.91|
|HIP 41307 |08 25 39.6709|-03 54 22.913| 3.91|
|HIP 76333 |15 35 31.5394|-14 47 22.393| 3.91|
|HIP 79992 |16 19 44.4479|+46 18 47.775| 3.91|
|HIP 60823 |12 28 02.4116|-50 13 50.177| 3.91|
|HIP 73807 |15 05 07.1057|-47 03 04.298| 3.91|
|HIP 83207 |17 00 17.4062|+30 55 34.821| 3.92|
|HIP 95168 |19 21 40.3753|-17 50 50.106| 3.92|
|HIP 104987|21 15 49.3967|+05 14 53.066| 3.92|
|HIP 54463 |11 08 35.3956|-58 58 30.151| 3.93|
|HIP 88192 |18 00 38.7155|+02 55 53.715| 3.93|
|HIP 21444 |04 36 19.1406|-03 21 08.813| 3.93|
|HIP 37504 |07 41 49.1960|-72 36 22.087| 3.93|
|HIP 13531 |02 54 15.4625|+52 45 44.964| 3.93|
|HIP 2072  |00 26 12.1162|-43 40 47.674| 3.93|
|HIP 7083  |01 31 14.9815|-49 04 23.077| 3.93|
|HIP 78933 |16 06 48.4325|-20 40 08.885| 3.93|
|HIP 103413|20 57 10.4116|+41 10 01.898| 3.94|
|HIP 42911 |08 44 41.1101|+18 09 17.510| 3.94|
|HIP 5348  |01 08 23.0601|-55 14 44.996| 3.94|
|HIP 37677 |07 43 48.4721|-28 57 17.407| 3.94|
|HIP 37447 |07 41 14.8767|-09 33 03.899| 3.94|
|HIP 9598  |02 03 26.1903|+72 25 16.463| 3.95|
|HIP 31592 |06 36 40.9989|-19 15 20.553| 3.95|
|HIP 28328 |05 59 08.7905|-42 48 54.387| 3.96|
|HIP 115438|23 22 58.3015|-20 06 01.242| 3.96|
|HIP 95347 |19 23 53.1514|-40 36 56.327| 3.96|
|HIP 95241 |19 22 38.2865|-44 27 32.076| 3.96|
|HIP 45101 |09 11 16.7679|-62 19 01.257| 3.96|
|HIP 44248 |09 00 38.7522|+41 47 00.398| 3.96|
|HIP 19343 |04 08 39.6733|+47 42 45.337| 3.96|
|HIP 99848 |20 15 28.3182|+47 42 51.139| 3.96|
|HIP 77634 |15 50 57.5418|-33 37 37.578| 3.97|
|HIP 27673 |05 51 29.3926|+39 08 54.526| 3.97|
|HIP 98495 |20 00 35.3933|-72 54 36.664| 3.97|
|HIP 42515 |08 40 06.1365|-35 18 29.883| 3.97|
|HIP 59449 |12 11 39.1514|-52 22 06.296| 3.97|
|HIP 110997|22 29 16.1541|-43 29 43.996| 3.97|
|HIP 35228 |07 16 49.8308|-67 57 25.821| 3.97|
|HIP 112440|22 46 31.8424|+23 33 56.446| 3.97|
|HIP 20535 |04 24 02.1654|-34 01 01.151| 3.97|
|HIP 18614 |03 58 57.8997|+35 47 27.697| 3.98|
|HIP 106481|21 33 58.8729|+45 35 31.436| 3.98|
|HIP 114996|23 17 25.8120|-58 14 09.339| 3.99|
|HIP 65477 |13 25 13.4156|+54 59 16.796| 3.99|
|HIP 9347  |02 00 00.2248|-21 04 39.979| 3.99|
|HIP 29651 |06 14 51.3365|-06 16 29.019| 3.99|
|HIP 50954 |10 24 23.7405|-74 01 53.561| 3.99|
|HIP 44382 |09 02 26.7988|-66 23 45.037| 4.00|
|HIP 79374 |16 11 59.7405|-19 27 38.329| 4.00|
|HIP 55642 |11 23 55.3688|+10 31 46.912| 4.00|
|HIP 34088 |07 04 06.5354|+20 34 13.078| 4.01|
|HIP 22109 |04 45 30.1410|-03 15 16.649| 4.01|
|HIP 80000 |16 19 50.5676|-50 09 19.365| 4.01|
|HIP 101076|20 29 23.7310|+30 22 06.804| 4.01|
|HIP 35037 |07 14 48.6616|-26 46 21.670| 4.01|
|HIP 78527 |16 01 53.7037|+58 33 51.975| 4.01|
|HIP 91792 |18 43 02.1338|-71 25 39.823| 4.01|
|HIP 71865 |14 41 57.6128|-37 47 36.326| 4.01|
|HIP 8068  |01 43 39.6153|+50 41 19.556| 4.01|
|HIP 93244 |18 59 37.3892|+15 04 06.519| 4.02|
|HIP 43409 |08 50 32.0113|-27 42 36.211| 4.02|
|HIP 93429 |19 01 40.8414|-05 44 20.466| 4.02|
|HIP 59199 |12 08 24.7527|-24 43 43.608| 4.02|
|HIP 23522 |05 03 25.0973|+60 26 32.213| 4.03|
|HIP 63003 |12 54 35.6576|-57 10 40.408| 4.03|
|HIP 10670 |02 17 18.8357|+33 50 50.356| 4.03|
|HIP 118268|23 59 18.6024|+06 51 48.937| 4.03|
|HIP 101421|20 33 12.7648|+11 18 11.996| 4.03|
|HIP 88601 |18 05 27.2128|+02 30 08.781| 4.03|
|HIP 43103 |08 46 41.8343|+28 45 36.018| 4.03|
|HIP 111497|22 35 21.3289|-00 07 02.500| 4.04|
|HIP 70497 |14 25 12.0194|+51 51 06.169| 4.04|
|HIP 19587 |04 11 51.9332|-06 50 16.003| 4.04|
|HIP 57380 |11 45 51.5706|+06 31 47.330| 4.04|
|HIP 55434 |11 21 08.2482|+06 01 45.670| 4.05|
|HIP 42884 |08 44 23.9660|-42 38 57.564| 4.05|
|HIP 40702 |08 18 31.2668|-76 55 11.937| 4.05|
|HIP 14632 |03 09 02.8833|+49 36 48.600| 4.05|
|HIP 67459 |13 49 28.6979|+15 47 52.101| 4.05|
|HIP 70090 |14 20 33.4793|-37 53 06.962| 4.05|
|HIP 71536 |14 37 53.2511|-49 25 32.728| 4.05|
|HIP 112716|22 49 35.5098|-13 35 33.135| 4.05|
|HIP 83153 |16 59 35.0467|-53 09 37.764| 4.06|
|HIP 72010 |14 43 39.4835|-35 10 23.612| 4.06|
|HIP 22957 |04 56 22.3211|+13 30 52.479| 4.06|
|HIP 60009 |12 18 26.2927|-64 00 10.964| 4.06|
|HIP 36962 |07 35 55.3723|+26 53 45.612| 4.06|
|HIP 55705 |11 24 52.9832|-17 41 02.463| 4.06|
|HIP 59929 |12 17 34.6363|-67 57 38.418| 4.06|
|HIP 74824 |15 17 30.9602|-58 48 03.164| 4.07|
|HIP 110991|22 29 10.2479|+58 24 54.684| 4.07|
|HIP 69701 |14 16 00.8849|-05 59 58.294| 4.07|
|HIP 74117 |15 08 50.6296|-45 16 47.259| 4.07|
|HIP 92862 |18 55 20.0852|+43 56 45.213| 4.08|
|HIP 3693  |00 47 20.3902|+24 16 02.557| 4.08|
|HIP 11001 |02 21 45.0230|-68 39 33.926| 4.08|
|HIP 12387 |02 39 28.9483|+00 19 42.660| 4.08|
|HIP 105502|21 22 05.1339|+19 48 15.681| 4.08|
|HIP 33160 |06 54 11.4807|-12 02 18.934| 4.08|
|HIP 14146 |03 02 23.5931|-23 37 27.610| 4.08|
|HIP 104139|21 05 56.7794|-17 13 57.759| 4.08|
|HIP 53740 |10 59 46.7488|-18 17 56.750| 4.08|
|HIP 46974 |09 34 26.6630|-59 13 47.165| 4.08|
|HIP 77450 |15 48 44.4086|+18 08 30.405| 4.09|
|HIP 26366 |05 36 54.3307|+09 17 29.083| 4.09|
|HIP 7513  |01 36 47.9770|+41 24 22.986| 4.10|
|HIP 38164 |07 49 14.2990|-46 22 23.618| 4.10|
|HIP 12777 |02 44 11.6880|+49 13 43.199| 4.10|
|HIP 90568 |18 28 49.7360|-49 04 12.111| 4.10|
|HIP 94160 |19 10 01.7524|-39 20 26.544| 4.10|
|HIP 42312 |08 37 38.6414|-42 59 20.773| 4.11|
|HIP 48356 |09 51 28.6825|-14 50 47.580| 4.11|
|HIP 113638|23 00 52.8743|-52 45 14.780| 4.11|
|HIP 51839 |10 35 28.2184|-78 36 28.130| 4.11|
|HIP 76440 |15 36 43.1869|-66 19 00.857| 4.11|
|HIP 57439 |11 46 30.8490|-61 10 42.093| 4.11|
|HIP 12486 |02 40 39.9317|-39 51 19.113| 4.11|
|HIP 34045 |07 03 45.4932|-15 37 59.732| 4.11|
|HIP 94114 |19 09 28.2783|-37 54 15.262| 4.11|
|HIP 102978|20 51 49.2962|-26 55 08.855| 4.12|
|HIP 28614 |06 02 22.9904|+09 38 50.523| 4.12|
|HIP 98032 |19 55 15.6791|-41 52 06.289| 4.12|
|HIP 111043|22 29 45.4455|-43 44 57.221| 4.12|
|HIP 12394 |02 39 35.2237|-68 16 01.011| 4.12|
|HIP 58948 |12 05 12.6696|+08 43 58.244| 4.12|
|HIP 19812 |04 14 53.8577|+48 24 33.743| 4.12|
|HIP 77853 |15 53 49.4771|-16 43 46.640| 4.13|
|HIP 30883 |06 28 57.7905|+20 12 43.802| 4.13|
|HIP 102485|20 46 05.7661|-25 16 13.861| 4.13|
|HIP 116771|23 39 56.8203|+05 37 38.473| 4.13|
|HIP 25247 |05 23 56.8364|-07 48 28.640| 4.13|
|HIP 112405|22 46 03.7233|-81 22 53.822| 4.13|
|HIP 107354|21 44 38.7042|+25 38 42.010| 4.14|
|HIP 78159 |15 57 35.3019|+26 52 40.895| 4.14|
|HIP 59072 |12 06 52.8529|-64 36 49.100| 4.14|
|HIP 109937|22 15 58.1702|+37 44 55.445| 4.14|
|HIP 17608 |03 46 19.5603|+23 56 54.463| 4.14|
|HIP 76127 |15 32 55.7959|+31 21 32.959| 4.14|
|HIP 16369 |03 30 52.3670|+12 56 12.055| 4.14|
|HIP 42313 |08 37 39.4074|+05 42 13.675| 4.14|
|HIP 85112 |17 23 40.9729|+37 08 45.326| 4.15|
|HIP 116805|23 40 24.4418|+44 20 02.320| 4.15|
|HIP 34769 |07 11 51.8604|-00 29 34.010| 4.15|
|HIP 28734 |06 04 07.2165|+23 15 49.075| 4.16|
|HIP 85340 |17 26 22.2174|-24 10 30.084| 4.16|
|HIP 78727 |16 04 21.6300|-11 22 24.800| 4.16|
|HIP 36366 |07 29 06.6097|+31 47 02.686| 4.16|
|HIP 2599  |00 32 59.9865|+62 55 54.436| 4.17|
|HIP 17874 |03 49 27.2809|-36 12 00.405| 4.17|
|HIP 110003|22 16 49.9664|-07 46 59.653| 4.17|
|HIP 69732 |14 16 23.1764|+46 05 16.508| 4.18|
|HIP 109857|22 15 01.6790|+57 02 36.475| 4.18|
|HIP 111954|22 40 39.3256|-27 02 37.013| 4.18|
|HIP 81304 |16 36 22.4609|-35 15 19.280| 4.18|
|HIP 69427 |14 12 53.7410|-10 16 26.558| 4.18|
|HIP 92043 |18 45 39.7312|+20 32 49.645| 4.19|
|HIP 67457 |13 49 26.7513|-34 27 02.269| 4.19|
|HIP 51233 |10 27 53.0925|+36 42 26.921| 4.20|
|HIP 25813 |05 30 47.0479|+05 56 53.585| 4.20|
|HIP 112447|22 46 41.4415|+12 10 26.702| 4.20|
|HIP 38835 |07 56 51.5583|-22 52 48.535| 4.20|
|HIP 81126 |16 34 06.1893|+42 26 12.824| 4.20|
|HIP 113246|22 55 56.8920|-32 32 22.927| 4.20|
|HIP 20635 |04 25 22.0988|+22 17 38.332| 4.21|
|HIP 82080 |16 45 58.1615|+82 02 14.103| 4.21|
|HIP 101093|20 29 34.8273|+62 59 38.894| 4.21|
|HIP 105858|21 26 26.4921|-65 22 05.320| 4.21|
|HIP 16228 |03 29 04.1344|+59 56 25.205| 4.21|
|HIP 17651 |03 46 50.9890|-23 14 54.377| 4.22|
|HIP 92791 |18 54 30.2887|+36 53 54.979| 4.22|
|HIP 105102|21 17 24.9525|+39 23 40.885| 4.22|
|HIP 78918 |16 06 35.5563|-36 48 07.967| 4.22|
|HIP 102453|20 45 39.7591|+30 43 10.764| 4.22|
|HIP 38518 |07 53 18.1629|-48 06 10.614| 4.22|
|HIP 89908 |18 20 45.4412|+71 20 15.818| 4.22|
|HIP 92175 |18 47 10.4773|-04 44 52.183| 4.22|
|HIP 13254 |02 50 34.9142|+38 19 08.070| 4.22|
|HIP 114724|23 14 19.3325|-06 02 54.696| 4.22|
|HIP 80569 |16 27 01.4383|-18 27 22.309| 4.22|
|HIP 92609 |18 52 13.0365|-62 11 15.218| 4.22|
|HIP 64394 |13 11 52.9227|+27 52 33.736| 4.23|
|HIP 93825 |19 06 25.0396|-37 03 45.926| 4.23|
|HIP 68520 |14 01 38.7832|+01 32 40.500| 4.23|
|HIP 1599  |00 20 01.9142|-64 52 39.444| 4.23|
|HIP 107533|21 46 47.6059|+49 18 34.469| 4.23|
|HIP 37629 |07 43 18.6853|+28 53 02.658| 4.23|
|HIP 67153 |13 45 41.5666|-33 02 36.118| 4.23|
|HIP 79101 |16 08 46.1993|+44 56 05.348| 4.23|
|HIP 107259|21 43 30.4549|+58 46 48.191| 4.23|
|HIP 81852 |16 43 05.4196|-77 30 59.659| 4.23|
|HIP 61317 |12 33 45.0925|+41 21 24.364| 4.24|
|HIP 114855|23 15 53.2769|-09 05 15.704| 4.24|
|HIP 86565 |17 41 24.9165|-12 52 30.622| 4.24|
|HIP 60000 |12 18 20.9439|-79 18 44.168| 4.24|
|HIP 11407 |02 26 59.1050|-47 42 13.777| 4.24|
|HIP 80911 |16 31 22.9415|-34 42 15.555| 4.24|
|HIP 12770 |02 44 07.3545|-13 51 31.233| 4.24|
|HIP 5372  |01 08 44.1594|+86 15 25.625| 4.24|
|HIP 70692 |14 27 31.5225|+75 41 45.381| 4.25|
|HIP 21476 |04 36 41.4336|+41 15 53.477| 4.25|
|HIP 5896  |01 15 45.4953|-68 52 34.453| 4.25|
|HIP 23972 |05 09 08.7830|-08 45 14.674| 4.25|
|HIP 107418|21 45 26.9293|+61 07 14.918| 4.25|
|HIP 62896 |12 53 26.1460|-40 10 43.747| 4.25|
|HIP 19167 |04 06 35.0553|+50 21 04.861| 4.25|
|HIP 21402 |04 35 39.2336|+10 09 39.301| 4.25|
|HIP 41075 |08 22 50.1301|+43 11 18.140| 4.25|
|HIP 15510 |03 19 53.2248|-43 04 17.577| 4.26|
|HIP 8198  |01 45 23.5887|+09 09 27.508| 4.26|
|HIP 108917|22 03 47.1619|+64 37 39.915| 4.26|
|HIP 86170 |17 36 32.8468|-38 38 05.515| 4.26|
|HIP 16611 |03 33 47.2479|-21 37 58.137| 4.26|
|HIP 5434  |01 09 30.1222|+47 14 30.567| 4.26|
|HIP 22783 |04 54 03.0106|+66 20 33.577| 4.26|
|HIP 88267 |18 01 30.4029|+21 35 44.477| 4.26|
|HIP 19893 |04 16 01.4914|-51 29 13.545| 4.26|
|HIP 44066 |08 58 29.1970|+11 51 27.979| 4.26|
|HIP 95294 |19 23 13.0606|-44 47 58.732| 4.27|
|HIP 4906  |01 02 56.6559|+07 53 24.261| 4.27|
|HIP 115830|23 27 58.1678|+06 22 44.750| 4.27|
|HIP 102532|20 46 39.5180|+16 07 29.184| 4.27|
|HIP 74911 |15 18 32.0486|-47 52 30.691| 4.27|
|HIP 64004 |13 06 54.6630|-49 54 22.377| 4.27|
|HIP 21589 |04 38 09.4017|+12 30 39.147| 4.27|
|HIP 12828 |02 44 56.3734|+10 06 51.191| 4.27|
|HIP 21881 |04 42 14.7035|+22 57 25.112| 4.27|
|HIP 19860 |04 15 32.0452|+08 53 32.676| 4.27|
|HIP 105515|21 22 14.7774|-16 50 04.399| 4.28|
|HIP 20711 |04 26 18.3948|+22 48 49.298| 4.28|
|HIP 85423 |17 27 21.2640|-29 52 00.118| 4.28|
|HIP 47193 |09 37 05.3519|+81 19 35.115| 4.28|
|HIP 51172 |10 27 09.1559|-31 04 04.088| 4.28|
|HIP 109410|22 09 59.2526|+33 10 41.763| 4.28|
|HIP 114131|23 06 52.7685|-43 31 13.168| 4.28|
|HIP 99655 |20 13 23.8011|+56 34 03.080| 4.28|
|HIP 24845 |05 19 34.5260|-13 10 36.397| 4.29|
|HIP 80894 |16 31 08.3949|-16 36 45.505| 4.29|
|HIP 77055 |15 44 03.4639|+77 47 40.196| 4.29|
|HIP 16852 |03 36 52.5190|+00 24 10.199| 4.29|
|HIP 109139|22 06 26.2053|-13 52 10.344| 4.29|
|HIP 111188|22 31 30.2896|-32 20 45.701| 4.29|
|HIP 57936 |11 52 54.5613|-33 54 29.269| 4.29|
|HIP 116631|23 38 08.1791|+43 16 05.074| 4.29|
|HIP 52154 |10 39 18.4125|-55 36 11.805| 4.29|
|HIP 61174 |12 32 04.4848|-16 11 45.116| 4.30|
|HIP 100027|20 17 38.8561|-12 30 29.571| 4.30|
|HIP 70069 |14 20 19.5527|-56 23 11.325| 4.30|
|HIP 20648 |04 25 29.3174|+17 55 40.761| 4.30|
|HIP 42799 |08 43 13.4864|+03 23 55.195| 4.30|
|HIP 11484 |02 28 09.5179|+08 27 36.319| 4.30|
|HIP 57669 |11 49 41.0880|-63 47 18.561| 4.30|
|HIP 56647 |11 36 56.9299|-00 49 25.875| 4.30|
|HIP 53417 |10 55 36.8480|+24 44 59.116| 4.30|
|HIP 17797 |03 48 35.8229|-37 37 12.464| 4.30|
|HIP 28404 |05 59 56.1014|+45 56 12.312| 4.30|
|HIP 17531 |03 45 12.4821|+24 28 02.564| 4.30|
|HIP 4577  |00 58 36.3459|-29 21 26.872| 4.30|
|HIP 70638 |14 26 55.7408|-83 40 04.271| 4.31|
|HIP 75411 |15 24 29.5362|+37 22 37.059| 4.31|
|HIP 101847|20 38 20.2735|-01 06 18.286| 4.31|
|HIP 78990 |16 07 24.3001|-20 52 07.155| 4.31|
|HIP 42568 |08 40 37.0352|-59 45 39.653| 4.31|
|HIP 84880 |17 20 49.6356|-12 50 48.775| 4.32|
|HIP 21763 |04 40 26.4939|-19 40 16.525| 4.32|
|HIP 67669 |13 51 49.6252|-32 59 38.459| 4.32|
|HIP 25945 |05 32 12.7512|+18 35 39.283| 4.32|
|HIP 29696 |06 15 22.7366|+29 29 55.364| 4.32|
|HIP 46750 |09 31 43.2404|+22 58 05.036| 4.32|
|HIP 72683 |14 51 38.3233|-43 34 31.058| 4.32|
|HIP 43067 |08 46 22.5275|-13 32 51.738| 4.32|
|HIP 16826 |03 36 29.3601|+48 11 33.722| 4.32|
|HIP 58758 |12 03 01.6991|-63 18 46.602| 4.32|
|HIP 64241 |13 09 59.5494|+17 31 44.818| 4.32|
|HIP 84405 |17 15 21.2873|-26 36 00.176| 4.33|
|HIP 88866 |18 08 34.7908|-63 40 04.974| 4.33|
|HIP 89826 |18 19 51.7212|+36 03 52.009| 4.33|
|HIP 70576 |14 26 10.8016|-45 22 45.339| 4.33|
|HIP 36284 |07 28 09.8295|+08 55 31.814| 4.33|
|HIP 62867 |12 53 06.9766|-48 56 35.711| 4.33|
|HIP 31125 |06 31 51.3682|-23 25 06.374| 4.34|
|HIP 92161 |18 47 01.2224|+18 10 52.427| 4.34|
|HIP 40888 |08 20 38.8879|-77 29 04.475| 4.34|
|HIP 2912  |00 36 52.8390|+33 43 09.668| 4.34|
|HIP 76552 |15 38 03.3223|-42 34 02.946| 4.34|
|HIP 91971 |18 44 46.3359|+37 36 18.181| 4.34|
|HIP 5542  |01 11 05.9307|+55 08 59.812| 4.34|
|HIP 111022|22 29 31.8227|+47 42 24.822| 4.34|
|HIP 27100 |05 44 46.4191|-65 44 07.947| 4.34|
|HIP 3031  |00 38 33.4993|+29 18 44.528| 4.34|
|HIP 68523 |14 01 43.4920|-45 36 12.132| 4.34|
|HIP 107348|21 44 30.6905|+17 21 00.157| 4.34|
|HIP 47175 |09 36 49.6570|-49 21 18.463| 4.34|
|HIP 85355 |17 26 30.8796|+04 08 25.233| 4.34|
|HIP 45496 |09 16 12.1024|-57 32 29.176| 4.34|
|HIP 31407 |06 34 58.5874|-52 58 32.284| 4.35|
|HIP 60742 |12 26 56.3276|+28 16 07.031| 4.35|
|HIP 74857 |15 17 49.8449|-30 08 55.184| 4.35|
|HIP 39794 |08 07 55.8408|-68 37 01.691| 4.35|
|HIP 33449 |06 57 16.5985|+58 25 23.015| 4.35|
|HIP 90098 |18 23 13.6206|-61 29 38.058| 4.35|
|HIP 107380|21 44 56.7878|-33 01 31.991| 4.35|
|HIP 94713 |19 16 22.0954|+38 08 01.420| 4.35|
|HIP 22509 |04 50 36.7223|+08 54 00.909| 4.35|
|HIP 14838 |03 11 37.6697|+19 43 36.112| 4.35|
|HIP 85822 |17 32 12.8972|+86 35 10.785| 4.35|
|HIP 43234 |08 48 25.9808|+05 50 16.385| 4.35|
|HIP 2484  |00 31 32.5608|-62 57 29.108| 4.36|
|HIP 19038 |04 04 41.6579|+22 04 55.444| 4.36|
|HIP 24327 |05 13 13.8850|-12 56 28.638| 4.36|
|HIP 22701 |04 52 53.6804|-05 27 09.921| 4.36|
|HIP 28199 |05 57 32.2119|-35 16 59.905| 4.36|
|HIP 39863 |08 08 35.6577|-02 59 01.595| 4.36|
|HIP 96468 |19 36 43.2765|-01 17 11.582| 4.36|
|HIP 3405  |00 43 21.2440|-57 27 47.151| 4.36|
|HIP 16335 |03 30 34.4822|+47 59 42.619| 4.36|
|HIP 33347 |06 56 08.2263|-17 03 15.288| 4.36|
|HIP 10324 |02 13 00.0110|+08 50 48.308| 4.36|
|HIP 68862 |14 06 02.7860|-41 10 46.489| 4.36|
|HIP 98412 |19 59 44.1743|-35 16 34.480| 4.37|
|HIP 29807 |06 16 33.1354|-35 08 26.634| 4.37|
|HIP 53773 |11 00 09.2458|-42 13 33.131| 4.37|
|HIP 88886 |18 08 45.4926|+20 48 52.459| 4.37|
|HIP 154   |00 01 57.5916|-06 00 50.298| 4.37|
|HIP 35415 |07 18 42.4879|-24 57 15.784| 4.37|
|HIP 64238 |13 09 57.0120|-05 32 20.148| 4.38|
|HIP 99255 |20 08 53.3164|+77 42 40.902| 4.38|
|HIP 116231|23 32 58.1881|-37 49 06.092| 4.38|
|HIP 115669|23 26 02.8174|-20 38 30.700| 4.38|
|HIP 96757 |19 40 05.7825|+18 00 50.178| 4.39|
|HIP 30419 |06 23 46.0977|+04 35 34.220| 4.39|
|HIP 26176 |05 34 49.2378|+09 29 22.507| 4.39|
|HIP 8837  |01 53 38.8197|-46 18 08.807| 4.39|
|HIP 96837 |19 41 02.9337|+17 28 34.045| 4.39|
|HIP 17884 |03 49 31.2854|+65 31 33.623| 4.39|
|HIP 27913 |05 54 23.0839|+20 16 35.094| 4.39|
|HIP 49637 |10 07 54.3188|+09 59 51.590| 4.39|
|HIP 73620 |15 02 54.0700|+02 05 28.577| 4.39|
|HIP 39311 |08 02 15.9533|+02 20 03.531| 4.39|
|HIP 84893 |17 21 00.2103|-21 06 44.766| 4.39|
|HIP 82673 |16 54 00.5034|+10 09 55.596| 4.39|
|HIP 105319|21 19 51.8838|-53 26 57.352| 4.39|
|HIP 93015 |18 56 57.0407|-67 14 00.726| 4.40|
|HIP 38070 |07 48 05.1749|-25 56 13.850| 4.40|
|HIP 108431|21 57 55.0310|-54 59 33.240| 4.40|
|HIP 4463  |00 57 12.4278|+23 25 03.936| 4.40|
|HIP 39906 |08 09 01.6434|-19 14 42.003| 4.40|
|HIP 114222|23 07 53.8381|+75 23 15.293| 4.41|
|HIP 115033|23 17 54.2036|-09 10 56.964| 4.41|
|HIP 34693 |07 11 08.3916|+30 14 43.010| 4.41|
|HIP 87998 |17 58 30.1497|+30 11 21.368| 4.41|
|HIP 105138|21 17 55.0679|+34 53 48.772| 4.41|
|HIP 115102|23 18 49.4268|-32 31 54.609| 4.41|
|HIP 32761 |06 49 51.3161|-53 37 20.972| 4.41|
|HIP 85693 |17 30 44.2980|+26 06 38.176| 4.41|
|HIP 70300 |14 23 02.2573|-39 30 42.358| 4.41|
|HIP 88290 |18 01 45.1895|+01 18 18.394| 4.42|
|HIP 53954 |11 02 19.7812|+20 10 47.085| 4.42|
|HIP 34922 |07 13 32.2309|-44 38 25.906| 4.42|
|HIP 115623|23 25 22.6614|+23 24 14.445| 4.42|
|HIP 40326 |08 14 02.8871|-40 20 51.829| 4.42|
|HIP 110538|22 23 33.6364|+52 13 46.198| 4.42|
|HIP 72571 |14 50 17.4667|-27 57 36.789| 4.42|
|HIP 34981 |07 14 15.2164|-26 21 09.058| 4.42|
|HIP 77257 |15 46 26.7459|+07 21 11.663| 4.42|
|HIP 29038 |06 07 34.3219|+14 46 06.683| 4.42|
|HIP 31700 |06 37 53.4259|-18 14 14.846| 4.42|
|HIP 23040 |04 57 17.2204|+53 45 07.498| 4.43|
|HIP 94481 |19 13 45.4887|+39 08 45.491| 4.43|
|HIP 102624|20 47 44.2379|-05 01 39.371| 4.43|
|HIP 17593 |03 46 08.5024|-12 06 06.247| 4.43|
|HIP 100587|20 23 51.5960|+32 11 24.670| 4.43|
|HIP 102281|20 43 27.5457|+15 04 28.856| 4.43|
|HIP 98688 |20 02 39.4593|-27 42 35.567| 4.43|
|HIP 19849 |04 15 17.6382|-07 38 40.410| 4.43|
|HIP 1170  |00 14 38.4327|-18 55 57.671| 4.44|
|HIP 95771 |19 28 42.4110|+24 39 54.593| 4.44|
|HIP 71121 |14 32 37.0835|-50 27 25.637| 4.44|
|HIP 40706 |08 18 33.3932|-36 39 34.318| 4.44|
|HIP 19921 |04 16 29.0835|-59 18 06.294| 4.44|
|HIP 21770 |04 40 33.8231|-41 51 48.853| 4.44|
|HIP 30060 |06 19 37.3908|+59 00 39.259| 4.44|
|HIP 40091 |08 11 21.5002|-39 37 06.791| 4.44|
